image_fn,label_fn,group
/archive/cold0/tanrui/IEEEData/3283_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3283_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3282_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3282_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3282_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3282_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3273_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3273_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3273_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3273_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3272_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3272_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3272_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3272_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3271_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3271_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3271_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3271_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3270_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3270_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3270_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3270_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3277_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3277_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3277_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3277_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3276_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3276_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3276_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3276_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3275_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3275_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3275_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3275_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3274_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3274_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3274_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3274_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3379_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3379_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3379_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3379_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3378_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3378_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3378_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3378_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3377_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3377_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3377_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3377_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3376_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3376_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3376_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3376_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3383_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3383_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3383_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3383_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3382_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3382_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3382_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3382_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3381_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3381_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3381_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3381_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3380_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3380_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3380_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3380_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3371_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3371_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3371_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3371_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3370_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3370_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3370_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3370_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3369_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3369_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3369_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3369_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3368_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3368_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3368_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3368_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3375_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3375_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3375_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3375_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3374_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3374_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3374_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3374_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3373_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3373_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3373_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3373_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3372_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3372_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3372_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3372_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3404_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3404_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3404_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3404_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3403_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3403_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3403_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3403_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3393_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3393_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3393_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3393_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3392_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3392_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3392_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3392_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3408_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3408_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3408_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3408_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3407_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3407_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3407_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3407_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3406_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3406_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3406_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3406_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3405_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3405_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3405_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3405_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3387_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3387_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3387_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3387_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3386_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3386_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3386_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3386_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3385_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3385_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3385_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3385_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3384_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3384_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3384_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3384_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3391_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3391_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3391_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3391_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3390_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3390_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3390_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3390_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3389_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3389_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3389_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3389_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3388_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3388_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3388_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3388_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3338_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3338_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3338_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3338_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3337_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3337_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3337_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3337_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3336_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3336_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3336_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3336_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3335_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3335_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3335_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3335_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3351_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3351_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3351_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3351_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3350_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3350_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3350_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3350_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3349_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3349_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3349_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3349_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3339_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3339_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3339_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3339_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3330_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3330_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3330_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3330_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3329_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3329_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3329_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3329_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3328_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3328_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3328_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3328_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3327_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3327_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3327_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3327_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3334_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3334_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3334_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3334_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3333_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3333_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3333_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3333_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3332_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3332_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3332_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3332_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3331_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3331_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3331_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3331_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3363_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3363_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3363_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3363_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3362_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3362_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3362_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3362_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3361_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3361_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3361_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3361_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3360_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3360_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3360_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3360_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3367_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3367_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3367_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3367_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3366_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3366_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3366_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3366_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3365_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3365_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3365_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3365_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3364_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3364_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3364_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3364_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3355_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3355_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3355_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3355_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3354_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3354_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3354_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3354_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3353_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3353_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3353_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3353_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3352_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3352_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3352_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3352_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3359_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3359_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3359_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3359_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3358_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3358_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3358_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3358_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3357_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3357_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3357_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3357_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3356_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3356_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3356_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3356_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3754_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3754_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3754_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3754_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3753_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3753_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3753_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3753_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3752_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3752_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3752_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3752_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3757_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3757_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3757_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3757_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3756_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3756_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3756_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3756_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3755_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3755_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3755_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3755_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3746_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3746_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3746_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3746_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3745_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3745_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3745_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3745_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3744_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3744_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3744_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3744_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3743_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3743_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3743_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3743_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3750_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3750_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3750_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3750_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3749_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3749_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3749_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3749_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3748_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3748_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3748_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3748_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3747_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3747_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3747_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3747_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3771_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3771_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3771_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3771_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3770_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3770_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3770_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3770_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3769_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3769_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3769_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3769_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3768_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3768_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3768_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3768_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3775_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3775_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3775_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3775_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3774_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3774_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3774_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3774_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3773_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3773_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3773_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3773_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3772_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3772_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3772_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3772_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3767_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3767_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3767_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3767_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3766_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3766_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3766_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3766_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3765_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3765_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3765_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3765_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3717_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3717_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3717_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3717_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3716_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3716_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3716_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3716_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3715_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3715_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3715_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3715_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3714_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3714_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3714_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3714_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3720_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3720_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3720_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3720_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3719_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3719_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3719_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3719_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/3718_naip-2013.tif,/archive/cold0/tanrui/IEEEData/3718_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/3718_naip-2017.tif,/archive/cold0/tanrui/IEEEData/3718_nlcd-2016.tif,1
